,0
256,0.012478186242699205
257,0.013245697953220836
258,0.013290987767400219
259,0.01208971447386304
260,0.01321082929405698
261,0.01310559993700689
262,0.013278567826888056
263,0.013204209780610189
264,0.013281827693935367
265,0.01293512261704793
266,0.013143082961281301
267,0.013218430632576866
268,0.012847520575145573
269,0.01253411099975995
270,0.013293978080859909
271,0.01276547805441813
272,0.013254170273123608
273,0.011079777963610433
274,0.013294975529653868
275,0.013114818583320826
276,0.01183311329561335
277,0.012271116265139522
278,0.01157785274811803
279,0.010364518973811155
280,0.008869380964261358
281,0.013266990922105976
282,0.01241768829096865
283,0.013297937503144635
284,0.013102789706653342
285,0.013280810052865617
286,0.013010866194116288
287,0.013214733376236612
288,0.01329806849067087
289,0.013295653159303335
290,0.012519841963812743
291,0.012956871722822233
292,0.013273006260169634
293,0.012661200827526259
294,0.012732084404954167
295,0.01324838922219236
296,0.012932987027643764
297,0.008078813896247879
298,0.013295577813221484
299,0.009693387982894701
300,0.012284188307100442
301,0.008420134990105578
302,0.010645483521334171
303,0.01137549788874672
304,0.012746107121537361
305,0.012839163619688211
306,0.013161095089837356
307,0.013102394764311619
308,0.013246863786946944
309,0.01325475539365039
310,0.013250462594995288
311,0.013001256137695932
312,0.012972851067390802
313,0.013293853201830769
314,0.013237367733001939
315,0.012790583138684052
316,0.01302868530889823
317,0.013069445291859407
318,0.011838202972423708
319,0.013275927518010718
320,0.00958509871783268
321,0.009836722685300895
322,0.008333543510192241
323,0.004823174666980288
324,0.013180771356793974
325,0.007890082378813971
326,0.011279319573680623
327,0.013129274167649311
328,0.004112988312099387
329,0.011732246505358418
330,0.013053336845894074
331,0.013263879448894325
332,0.013018290128618515
333,0.012661705893089655
334,0.013280563609098532
335,0.013015239464307066
336,0.013113585806608917
337,0.01326356336859203
338,0.012933702289913085
339,0.012136985884758674
340,0.01323454498577952
341,0.011199823424374866
342,0.01327766988763118
343,0.013062650590930765
344,0.007735108492322074
345,0.012868492802655566
346,0.009507003572740489
347,0.012674022675680414
348,0.011587544663210577
349,0.013262166862273902
350,0.011195190933471207
351,0.012289419531987193
352,0.012485171971026601
353,0.010918859406418692
354,0.013170537137696182
355,0.013294838716792861
356,0.013121664146931594
357,0.01324510617533149
358,0.01326800010464903
359,0.013297431672297206
360,0.013191281864733425
361,0.012900326006863272
362,0.012782064359412319
363,0.012532016256459113
364,0.013149539583085975
365,0.012985202082944047
366,0.013263629022726547
367,0.013010501774156063
368,0.013060895661627424
369,0.009053727224464061
370,0.01167491724767989
371,0.006371734708753079
372,0.00934631344032336
373,0.004875118128197257
374,0.013297478439958824
375,0.013087266648962747
376,0.013072294870590688
377,0.013201556535231116
378,0.013264999272619813
379,0.012413451549290614
380,0.013245025156553791
381,0.01326690361435177
382,0.013232726255435184
383,0.012887874574387014
384,0.013141514052896545
385,0.013215404757523336
386,0.012589700550721708
387,0.01321792871574006
388,0.012918848155449263
389,0.013048652515829802
390,0.01329777899196385
391,0.01326868510992132
392,0.008522455831847213
393,0.012937523817609757
394,0.005723718341865067
395,0.004017647820231671
396,0.00832288498665464
397,0.012865670202839087
398,0.012880577993330866
399,0.004920224578932067
400,0.013129063579912214
401,0.012612574893995341
402,0.01317521253985634
403,0.013133573719061375
404,0.013065509732408661
405,0.013279470625749619
406,0.013285416244309345
407,0.013151155039875552
408,0.013087882536635181
409,0.013220549514407846
410,0.01252357243892034
411,0.012924608612152218
412,0.011276599004667896
413,0.0126828600019041
414,0.013214781209697277
415,0.012594059965900732
416,0.0077583075468500295
417,0.00637397029414468
418,0.0002833715623091742
419,0.011986288382413805
420,0.006622730066343631
421,0.01321559711119981
422,0.010309698594761397
423,0.008106298819077496
424,0.010855825091849715
425,0.012950725200458991
426,0.012457440001355458
427,0.013295301593475965
428,0.013095307244937689
429,0.013287802965477892
430,0.013222674609514172
431,0.013131546961921167
432,0.012435147868747965
433,0.013267820078217115
434,0.013229468588644749
435,0.01329643725442118
436,0.013081463134451493
437,0.011787810009528719
438,0.013298032372586423
439,0.010317099935029867
440,0.011809953823116845
441,0.012126000603841284
442,0.01144002114633182
443,0.013282252173069903
444,0.010096648540531243
445,0.012845875605361323
446,0.01277937626927684
447,0.01272545856427183
448,0.013029931640142097
449,0.013264926750652302
450,0.012567806987038473
451,0.013180658276171235
452,0.013293987973114013
453,0.01328567879676142
454,0.013073081122334382
455,0.013239969220629401
456,0.013061673402874015
457,0.013087743088776168
458,0.013266726381572365
459,0.012993195398416972
460,0.013289066250547129
461,0.011453271949311505
462,0.013289457589044994
463,0.013196048658169165
464,0.00903976952337755
465,0.008658200525492078
466,0.006934449225494046
467,0.010195033598886821
468,0.0070534838325495425
469,0.012773667487139012
470,0.013149126575231049
471,0.007437734347905258
472,0.013075761324482004
473,0.010735771659836803
474,0.012687560206993274
475,0.012459446538864244
476,0.013017512781262713
477,0.013082332821831242
478,0.013262446286407522
479,0.013148650466889284
480,0.01329688881159854
481,0.012980721763252509
482,0.013295817853813181
483,0.013223106983972745
484,0.01320773723866957
485,0.0120393210306337
486,0.012900924719777484
487,0.011696047637815071
488,0.013167672514370342
489,0.013250691853744575
490,0.008297772639197686
491,0.013297849585820117
492,0.013176445812239182
493,0.011625493210727875
494,0.013187460273479988
495,0.011282429948776892
496,0.012604475546193894
497,0.012137630600644723
498,0.013274708844334371
499,0.013077608822907507
500,0.011760303065270443
501,0.013062477484399157
502,0.012749044983728103
503,0.013187106768591018
504,0.01247583487326254
505,0.013289718936592535
506,0.010865171823920895
507,0.01210350895401671
508,0.013052930924762302
509,0.012876867234074194
510,0.012898218194879138
511,0.012986150049945583
512,0.013051420887192555
513,0.013285193040105062
514,0.010175519796691285
515,0.004850173389630299
516,0.007937850441237902
517,0.011532874387414623
518,0.012587199558535376
519,0.00899734847024497
520,0.01323226486274352
521,0.013092098738233816
522,0.013229935156112432
523,0.012580934969688097
524,0.013013007383801302
525,0.01292302972073136
526,0.013235517298767126
527,0.01316610951623338
528,0.013223099880604513
529,0.013158947875835632
530,0.012814247078237782
531,0.013099033881291338
532,0.012945116906120298
533,0.01230348309573579
534,0.013262310078660335
535,0.009923940434928356
536,0.01235123012929129
537,0.0037550466573980316
538,0.012000636121402756
539,0.011139893864792942
540,0.011542649180264446
541,0.012348680055178763
542,0.0072483432145814845
543,0.010134556841792975
544,0.012101582963805525
545,0.011797904890594926
546,0.013277939447134792
547,0.012563106443505147
548,0.012910029767458694
549,0.01325091039371099
550,0.013124590516111133
551,0.011640467167037424
552,0.013103164368392047
553,0.012161861908046075
554,0.013297865432995873
555,0.013225010008261056
556,0.013193367018041167
557,0.011324433938776876
558,0.0132979551689219
559,0.013230748893998412
560,0.00027518295795871215
561,0.005836898724439186
562,0.004465468632985832
563,0.004031129543642184
564,0.009583600567640562
565,0.013292366731766096
566,0.011020289693925739
567,0.012958495578167448
568,0.004275071850286553
569,0.012184267507910657
570,0.013297801230767894
571,0.012659513963306206
572,0.013277937091378283
573,0.012963337668721835
574,0.013240390673360098
575,0.012518267574673978
576,0.013118947175771485
577,0.013287546689197205
578,0.012960014644848137
579,0.012450006687723251
580,0.013175860873807012
581,0.012137277925917017
582,0.013243763098117832
583,0.012738634883003593
584,0.012889218880812795
585,0.0045496338682734045
586,6.549295529331331e-07
587,0.003534370856427761
588,0.002519936920195409
589,0.002970011740239854
590,0.004356513327350598
591,0.008573208192027785
592,0.013248725757121
593,0.012117635776016036
594,0.011628393565764235
595,0.009371264038101275
596,0.01316458691567091
597,0.012860895864978674
598,0.013157178548251049
599,0.01325429889113979
600,0.01047867183236604
601,0.013204709780601806
602,0.013166841990842946
603,0.012555576503760883
604,0.012634848753826042
605,0.013268473242807267
606,0.01327646828497615
607,0.013146274553851473
608,0.0002687390310840865
609,0.008019425237483493
610,2.5520022318776844e-10
611,1.0563262903394163e-06
612,0.006240764807748427
613,0.012030281101645484
614,0.004873092295273083
615,0.0016003004509610823
616,0.009502824587842556
617,0.01159871380745362
618,0.010743897060644282
619,0.012742277197569608
620,0.012127994285530004
621,0.013167790509787548
622,0.01319976525633273
623,0.013194298869414223
624,0.013141531571962435
625,0.013225240422994448
626,0.012319673606555816
627,0.01277868633860594
628,0.013230831441681072
629,0.013006215486817442
630,0.0130995640346057
631,0.011905889704635986
632,0.009707300208868109
633,0.002219203310600224
634,0.009723592769186395
635,0.01305558339359978
636,0.006879263579757813
637,0.012303789329938227
638,0.010282143336742607
639,0.013062643019879734
640,0.013137981961846117
641,0.013004608579901171
642,0.012944176447867512
643,0.013274320714152877
644,0.013126394467275806
645,0.013297429484265644
646,0.013218815231981785
647,0.011296282626395173
648,0.013018679055370064
649,0.013276580389357334
650,0.013290265066216021
651,0.013292407560912208
652,0.01270606143396783
653,0.01293660424150534
654,0.013075276201655146
655,0.010198489828552405
656,0.012079993826793525
657,0.013082902076050305
658,0.0003224291436174472
659,0.008815080004734138
660,0.005743023902559703
661,0.012539690503286545
662,0.012805156206725428
663,0.003091532684192671
664,0.009498102178931956
665,0.012681374644959189
666,0.013000841688173422
667,0.01293098942202383
668,0.012398992805087616
669,0.012824533995413365
670,0.013219399732697866
671,0.013221226991386609
672,0.013281546137140198
673,0.01327429634039587
674,0.013031282984049214
675,0.013273589433667658
676,0.01252629176712377
677,0.013016351226887485
678,0.013243768632720487
679,0.013286290892476219
680,0.0014223955895225166
681,0.012797836599307466
682,0.012115092293977864
683,0.008682941455687201
684,0.010238555476227821
685,0.008219335405119665
686,0.0061608517322946105
687,0.004089396185449054
688,0.01152255552650382
689,0.006554673748429499
690,0.010943609613521619
691,0.012575786544173935
692,0.007761531147305961
693,0.013063271399623709
694,0.012953682890705642
695,0.013237505794047836
696,0.012449049989509013
697,0.013297781132623252
698,0.012851492150074442
699,0.012732902868279973
700,0.011235131162457977
701,0.012640626046715049
702,0.013282307449635617
703,0.013285943232308023
704,0.0131388704726749
705,0.007532685570670632
706,0.013241454452424988
707,0.012338755751706874
708,0.00553379670708177
709,0.012158523096915107
710,0.010288295826363526
711,0.011940943820408624
712,0.012195970855413466
713,0.012478201199561898
714,0.01214649121741961
715,0.012428929088454417
716,0.012920657484981337
717,0.01301807510990686
718,0.013297175970858183
719,0.013275870473160267
720,0.012929641171600607
721,0.013268126841921413
722,0.013176247269319633
723,0.013270840887718453
724,0.01225864880262197
725,0.012447881080986274
726,0.013291354197759477
727,0.012360090775474909
728,0.01321030037740004
729,0.013286477029802566
730,0.0023495843020848433
731,0.013219019056749453
732,0.012802563307324473
733,0.013082443027504656
734,0.009222995058712357
735,0.009147262012439821
736,0.007248585178311304
737,0.012910268167503059
738,0.013138054137046365
739,0.013118829514643738
740,0.012964618937750073
741,0.012802825727368794
742,0.013229093093068146
743,0.012858388525412316
744,0.013154058857602529
745,0.013169665445230407
746,0.012816598577645413
747,0.012612300122231685
748,0.012910433555326416
749,0.013279828885775467
750,0.012877728435386026
751,0.01235713428153202
752,0.0097357949477808
753,0.01289073064543733
754,0.0129430915785829
755,0.013180644764302644
756,0.012864037845219526
757,0.008881972729557408
758,0.011615854081506014
759,0.012804819631048544
760,0.013021908291290591
761,0.013124938863766315
762,0.013296175365701173
763,0.013297777960338613
764,0.012325520915145627
765,0.01309977048470564
766,0.013281905796611983
767,0.012939181400194039
768,0.01316968171159217
769,0.013226759460632254
770,0.012739300196746722
771,0.012580949009282525
772,0.013291535212715328
773,0.01085366033597571
774,0.013297646071919376
775,0.012646886605039527
776,0.013296373421938458
777,0.004826041862419712
778,0.0019427829614842883
779,0.007146070356666413
780,0.012179608688345165
781,0.007088330723358227
782,0.01300628374516736
783,0.010652344037187584
784,0.012103668930668037
785,0.013022034892985236
786,0.012812997922773933
787,0.01263659499142772
788,0.013181738799579042
789,0.012943642303272072
790,0.013259638421069081
791,0.013295491585361778
792,0.0115395973209029
793,0.013153164971872142
794,0.01327003003525528
795,0.01276436657712163
796,0.013278314270935053
797,0.012888666075338676
798,0.013214844353246798
799,0.012045196615409117
800,0.006796190079901065
801,0.002601976975127636
802,0.011852689198666234
803,0.01329178559554729
804,0.013204215396823713
805,0.010233002146236979
806,0.011402476600614215
807,0.008590996199091672
808,0.013184485254786205
809,0.01248206690019187
810,0.013177350773143604
811,0.013274415145193215
812,0.012767676126197402
813,0.01329575479806887
814,0.013265496334432244
815,0.01318189560977383
816,0.008865978327891079
817,0.012524828083389533
818,0.013287519741958844
819,0.013288265934270469
820,0.013224758514886418
821,0.013126392045350068
822,0.013285370334988571
823,0.009262090646708108
824,0.012956930747670717
825,0.005645427177951038
826,0.009245611221785887
827,0.00511033352260332
828,0.013118613833630248
829,0.012718756621177623
830,0.012061228983880042
831,0.013296082555108115
832,0.007834006361260694
833,0.01329713145735093
834,0.0132971546657531
835,0.013126514533655459
836,0.013251663840462663
837,0.012936925360015533
838,0.013259750042535452
839,0.013297063137365067
840,0.013239476618758074
841,0.01323016939005804
842,0.01250688638177597
843,0.012746478292188496
844,0.01329313715633117
845,0.012657760998619295
846,0.013278573968970048
847,0.013026865437964394
848,0.008332550016248426
849,0.0041129508471645084
850,0.007296886455038083
851,0.01285376709679703
852,0.012600151886751806
853,0.009748876583022195
854,0.011664571602551172
855,0.012333206800660131
856,0.012516192990429966
857,0.013297398548476232
858,0.01299646022893495
859,0.013134848267424028
860,0.013297207866990434
861,0.0131808727446719
862,0.013257457082369969
863,0.013176330111323008
864,0.013124497062682844
865,0.013285842410110526
866,0.012603320763010217
867,0.012609802837509
868,0.01285777438340546
869,0.013289015686780028
870,0.013076535508110271
871,7.450173006644047e-05
872,0.011801852863369778
873,0.002591436033240128
874,0.011953531729708387
875,0.009222557064110092
876,0.013297223891518323
877,0.003110212258633784
878,0.013194896159676969
879,0.010106399660607106
880,0.013099334263979348
881,0.010879620625860262
882,0.013296193254430388
883,0.013291854126591297
884,0.01329639617523018
885,0.01224049726800325
886,0.013297856999615823
887,0.013254364605030133
888,0.013297868513799228
889,0.013289809301142421
890,0.012666274402766494
891,0.012388805732470302
892,0.01319213959119802
893,0.0124323575653494
894,0.01329743756091486
895,0.013258388173415868
896,0.010397512816926727
897,0.0021594647505412154
898,0.006822802061876879
899,0.013264027228666772
900,0.010644793464176473
901,0.00602660301726868
902,0.010643641627576072
903,0.006395810675693395
904,0.012039577602523601
905,0.00930819729804585
906,0.013143789324680839
907,0.011005742103262306
908,0.012537383876105828
909,0.013042332666168888
910,0.013270801878369628
911,0.013294060058034038
912,0.013178689501766521
913,0.013182779755695975
914,0.012098656978216233
915,0.012863589332577908
916,0.012598358445245327
917,0.013206560315346925
918,0.013279705247035948
919,0.013277479231703035
920,0.011460364782257508
921,0.010939051703714304
922,0.010461959580649697
923,0.005859822796084172
924,0.013236986823762802
925,0.009991312661382708
926,0.013232815113395347
927,0.01288205849989027
928,0.012803450706312693
929,0.013196350317981073
930,0.012778872396868344
931,0.013067043012799236
932,0.01328816031481781
933,0.01298290898819981
934,0.01326921053429757
935,0.013141853576973402
936,0.013253635314719353
937,0.013147660066642992
938,0.013167441574079555
939,0.013084316044034119
940,0.012767985135396837
941,0.01222475932644894
942,0.013298028660091653
943,0.013293376149180117
944,0.013065083673236307
945,0.01268987171556637
946,0.009300011775613157
947,0.012944386079525234
948,0.011857090151637995
949,0.013178957217792739
950,0.013290997393559068
951,0.013261957869378473
952,0.011655053571240116
953,0.007663672298696233
954,0.012110157155692136
955,0.013280199955952776
956,0.012353839009451275
957,0.01327810039225191
958,0.013277130878820185
959,0.013235156771239443
960,0.013014158232623444
961,0.013185586337441147
962,0.013281768364875076
963,0.01319754322310405
964,0.012582358090984937
965,0.013240846042952717
966,0.013296384474948943
967,0.01314873859188596
968,0.013228240774090199
969,0.009759315532540086
970,0.010954148798323047
971,0.01267093322619318
972,0.006954457098402888
973,0.009774068673369602
974,0.01091504615490833
975,0.012341505939830227
976,0.012633083546472709
977,0.011630400791741647
978,0.01320483181533531
979,0.013255626475056839
980,0.013255285736343828
981,0.012536284654593806
982,0.013213305867915574
983,0.01314261590842204
984,0.01297202373870386
985,0.013297063694536806
986,0.011949389441236564
987,0.010865598659875818
988,0.012980956426797946
989,0.010550629767020264
990,0.011948925501050362
991,3.8300849052644566e-05
992,0.012795684737242592
993,0.005899671714356783
994,0.012903959515795822
995,0.013276128818018549
996,0.011741579525846335
997,0.01082380456958267
998,0.013105173215506227
999,0.010695536190704244
1000,0.012784365145657917
1001,0.012431053149684944
1002,0.013104514719610208
1003,0.013275196949198915
1004,0.013293544786654878
1005,0.013216255067523292
1006,0.013112495153748812
1007,0.012874626543868225
1008,0.013296801063700958
1009,0.013278135712428814
1010,0.013177437774696496
1011,0.013295210251320423
1012,0.012279833822763698
1013,0.01284243341764597
1014,0.013246496602624024
1015,0.013201096441329776
1016,0.013251854700405668
1017,0.012935391907709265
1018,0.011786688626059449
1019,0.013291270615534867
1020,0.008480742522041835
1021,0.012931006665628868
1022,0.012552936673410944
1023,0.010652341618249347
1024,0.012422389175666175
1025,0.013004344265399643
1026,0.01326823099022527
1027,0.013294065848690856
1028,0.012701532652367542
1029,0.012516864117105377
1030,0.013181667651359886
1031,0.013225277398999969
1032,0.012864674892828524
1033,0.013298017594198687
1034,0.012957060864543556
1035,0.012977779978162397
1036,0.013075891291800286
1037,0.012434381580806859
1038,0.012866835958293221
1039,0.013090503609699529
1040,0.013088316243083545
1041,0.0055655907807397155
1042,0.012925693172216642
1043,0.010759953668412375
1044,0.012356983488854554
1045,0.009676558950803776
1046,0.013238381470304629
1047,0.011206876997217223
1048,0.012849042640283453
1049,0.003201456322930094
1050,0.013216984292740347
1051,0.013147703380916056
1052,0.012825654534928843
1053,0.013071548052679297
1054,0.012985602371011753
1055,0.011767655546281808
1056,0.013297039827605056
1057,0.007657338492441365
1058,0.011920854210386833
1059,0.012221995047326102
1060,0.009913163578901433
1061,0.013002064746413236
1062,0.013252868419941225
1063,0.012454978804517632
1064,2.4108590679471878e-17
1065,0.012808184826775598
1066,0.006515245508685976
1067,0.0005832755692160046
1068,0.012575015083769148
1069,0.004080115729617228
1070,0.011544186723078742
1071,0.006122334374585531
1072,0.013246954632633702
1073,0.012838145700207948
1074,0.011923899364403199
1075,0.01328433901470372
1076,0.013227857218757206
1077,0.013053879879508961
1078,0.013294877753520498
1079,0.011788085818407686
1080,0.011475113394158267
1081,0.013268537397175177
1082,0.013178675421885267
1083,0.013175287985759659
1084,0.013041542392220811
1085,0.012933056055807123
1086,0.0123648267542239
1087,0.013289593358401415
1088,0.01328872375546312
1089,0.00732565958708573
1090,0.012103058484712584
1091,0.010206879598203907
1092,0.009918848183899749
1093,0.004616265890902304
1094,0.012154544696639145
1095,0.009046472876198716
1096,0.013054128357944174
1097,0.01234647538071208
1098,0.012390319722357383
1099,0.013256975258983538
1100,0.010854463627188884
1101,0.013273004504244335
1102,0.013289090800883585
1103,0.013279418162871669
1104,0.013184817137457443
1105,0.01328598608464336
1106,0.012769184732310469
1107,0.01300205222695871
1108,0.012182186068186935
1109,0.013088895030191023
1110,0.012874643478871517
1111,0.009210017797820198
1112,0.013079969868014461
1113,0.010770493277284481
1114,0.006744156110325689
1115,0.013239193048392515
1116,0.011612612446525316
1117,0.013218691366586799
1118,0.006144563363930209
1119,0.013267077875062042
1120,0.011272998869184422
1121,0.013292491936027061
1122,0.012829233359618252
1123,0.012477205359226412
1124,0.013293885045881861
1125,0.013247662699339614
1126,0.012548528148692712
1127,0.011409012076360213
1128,0.012977884452075795
1129,0.01327456534343076
1130,0.012443773086369002
1131,0.013117547421729759
1132,0.013072920506277997
1133,0.012633003056888133
1134,0.013110416616119806
1135,0.008514870314422805
1136,0.011759442851867358
1137,0.009481165625976245
1138,0.013246392611200617
1139,0.00903243838009456
1140,0.012970274552290332
1141,0.013286566627611582
1142,0.012445437550848471
1143,0.013012461524230775
1144,0.003253868157712361
1145,0.013172627963885975
1146,0.011418515904195979
1147,0.008408126589903092
1148,0.012060225681239588
1149,0.011554325768973025
1150,0.011115949144094707
1151,0.012780593638407124
1152,0.013104426629211704
1153,0.013294496314432167
1154,0.011931298062200286
1155,0.01209757226652092
1156,0.011944146012529317
1157,0.013147346733492235
1158,0.013281259653726682
1159,0.0007687591944014791
1160,0.00036855377402020045
1161,0.006106966831125663
1162,8.552867844405603e-05
1163,0.009679433012786058
1164,0.011460419800667166
1165,0.00910889536682845
1166,0.0013897948277735372
1167,0.012385541892816753
1168,0.010942026663306854
1169,0.009577829469221482
1170,0.011326350037841743
1171,0.011647475951800969
1172,0.013089038157122725
1173,0.013243912989362774
1174,0.012870566620199742
1175,0.013220192173685624
1176,0.01300796674233025
1177,0.012597717499725271
1178,0.012622861077441006
1179,0.011555096907865294
1180,0.012773537543020925
1181,0.013142861394837274
1182,0.01320429892911796
1183,0.01302345204415601
1184,0.01207310502312205
1185,0.01323029922615975
1186,0.007397154301419142
1187,0.013298040843863775
1188,0.010549230290206503
1189,0.010187873650066117
1190,0.010170017615635775
1191,2.7601878429507094e-06
1192,2.0146370190042035e-08
1193,0.004114894674033126
1194,0.010616972182933579
1195,0.013209912906378475
1196,0.013193869521968694
1197,0.011364257214429468
1198,0.011370538726622725
1199,0.013204561705941939
1200,0.013181964749169873
1201,0.01301856363006358
1202,0.013177218688833802
1203,0.012313844705659814
1204,0.013231215629396506
1205,0.009673947990040514
1206,0.012645675477952876
1207,0.011764562168763974
1208,0.01288584341833046
1209,0.0010910226705556426
1210,0.00795074453466818
1211,0.0036636540394885454
1212,0.008475186433139716
1213,0.01116803231398201
1214,0.011815679466313175
1215,0.002148267232647161
1216,0.0085277954829169
1217,0.0018027629526702824
1218,0.004689545641082993
1219,0.013250519853431364
1220,0.009339251909065729
1221,0.009901055553182759
1222,0.006923132047143816
1223,0.01277940929655758
1224,0.0007937067425234051
1225,0.0006097166334391795
1226,0.0014138328490866123
1227,0.0015873418805770782
1228,1.3633571292157215e-05
1229,0.0009679865706071591
1230,0.0014087650041328908
1231,7.81439374048071e-05
1232,7.54020945618733e-05
1233,0.00393997043733421
1234,1.4547818585072353e-07
1235,0.00038494279222128265
1236,0.002764161266294736
1237,2.8279871683446733e-06
1238,0.0118227159132426
1239,0.013292523909452632
1240,0.007954590332190647
